id;category;topic;difficulty;question;answer1;answer2;answer3;answer4;correctAnswer;explanation;media
netzwerk-173;Netzwerk;OSI Schicht 5;medium;Was ist die Hauptaufgabe der Sitzungsschicht (Schicht 5)?;Sitzungen zwischen Geräten aufbauen, aufrechterhalten und beenden;IP-Adressen vergeben;Kabelsignale übertragen;Dateiformate konvertieren;0;Schicht 5 steuert Sitzungen bzw. logische Verbindungen zwischen Geräten.;
netzwerk-174;Netzwerk;OSI Schicht 5;medium;Welche Aufgabe gehört zur Sitzungsschicht?;Dialogsteuerung;Routing;MAC-Adressierung;Bitübertragung;0;Die Sitzungsschicht regelt unter anderem, wer wann kommuniziert.;
netzwerk-175;Netzwerk;OSI Schicht 5;medium;Wozu dienen Checkpoints in der Sitzungsschicht?;Nach einer Unterbrechung an einem definierten Punkt fortsetzen zu können;IP-Adressen zu speichern;Ports zu verschlüsseln;MAC-Adressen zu ersetzen;0;Checkpoints erleichtern die Wiederaufnahme nach Verbindungsabbrüchen.;
netzwerk-176;Netzwerk;OSI Schicht 5;medium;Welcher Merksatz beschreibt die Aufgabe von OSI-Schicht 5?;Wir treffen uns, bleiben verbunden und verabschieden uns;Wir routen, bis wir das Ziel finden;Wir übersetzen jedes Zeichen;Wir senden nur Broadcasts;0;Der Merksatz beschreibt Aufbau, Aufrechterhaltung und Ende einer Sitzung.;
netzwerk-177;Netzwerk;OSI Schicht 5;medium;Welche Technologie hilft Geräten im lokalen Netz, sich über Namen zu finden und Sitzungen aufzubauen?;NetBIOS;FTP;SMTP;HTTPS;0;NetBIOS übernimmt unter anderem Namensauflösung und Sitzungsverwaltung im lokalen Netz.;
netzwerk-178;Netzwerk;OSI Schicht 5;medium;Wofür steht RPC?;Remote Procedure Call;Routing Process Channel;Reliable Packet Control;Remote Port Connection;0;RPC steht für Remote Procedure Call.;
netzwerk-179;Netzwerk;OSI Schicht 5;medium;Was ermöglicht RPC vereinfacht?;Eine Funktion auf einem entfernten Rechner auszuführen;Eine Domain in eine IP umzuwandeln;E-Mails zu synchronisieren;Eine Datei als JPEG zu komprimieren;0;RPC erlaubt den Aufruf von Funktionen auf entfernten Systemen.;
netzwerk-180;Netzwerk;OSI Schicht 5;medium;Wofür steht SIP?;Session Initiation Protocol;Secure Internet Packet;System IP Protocol;Simple Interface Port;0;SIP steht für Session Initiation Protocol.;
netzwerk-181;Netzwerk;OSI Schicht 5;medium;Welche Aufgabe hat SIP bei VoIP hauptsächlich?;Verbindungsaufbau, Steuerung und Beenden eines Gesprächs;Übertragung der eigentlichen Sprachdaten;DNS-Auflösung;Dateikompression;0;"SIP signalisiert und steuert Sitzungen; die eigentlichen Sprachdaten sind nicht seine Hauptaufgabe.";
netzwerk-182;Netzwerk;OSI Schicht 5;medium;Was bedeutet SIP-Status 180 Ringing?;Gespräch beendet;Verbindung wird aufgebaut, es klingelt;Nummer existiert nicht;Gegenstelle ist besetzt;1;180 Ringing bedeutet, dass die Gegenstelle klingelt.;
netzwerk-183;Netzwerk;OSI Schicht 5;medium;Was bedeutet SIP-Status 486 Busy Here?;Gespräch angenommen;Nummer unbekannt;Gegenstelle ist besetzt;TLS-Fehler;2;486 Busy Here signalisiert eine besetzte Gegenstelle.;
netzwerk-184;Netzwerk;OSI Schicht 5;hard;Welche Aussage zu SIP-Statuscodes ist korrekt?;Sie gehören trotz Sitzungssteuerung zur Anwendungsebene;Sie gehören immer zu Schicht 1;Sie sind keine Statuscodes;Sie ersetzen HTTP vollständig;0;SIP-Statuscodes gehören zur Anwendungsebene, auch wenn SIP Sitzungen steuert.;
netzwerk-185;Netzwerk;OSI Schicht 5;medium;Wofür wurde PPTP verwendet?;Für VPN-Tunneling;Für E-Mail-Synchronisation;Für DNS;Für Bildkompression;0;PPTP ist ein älteres VPN-Tunneling-Protokoll.;
netzwerk-186;Netzwerk;OSI Schicht 5;medium;Wie wird PPTP aus heutiger Sicherheitssicht bewertet?;Modern und empfohlen;Veraltet und mit Sicherheitslücken;Nur für WLAN geeignet;Standard für Webseiten;1;PPTP wird als veraltet und sicherheitsproblematisch beschrieben.;
netzwerk-187;Netzwerk;OSI Schicht 5;hard;Welcher OSI-Schicht wird ECONNRESET (Connection Reset by Peer) in diesem Schichtenmodell zugeordnet?;Schicht 2;Schicht 3;Schicht 5;Schicht 7;2;ECONNRESET wird als abrupter Sitzungsabbruch und damit als Schicht-5-Problem eingeordnet.;
netzwerk-188;Netzwerk;OSI Schicht 5;hard;Welcher OSI-Schicht wird HTTP 408 Request Timeout in diesem Schichtenmodell zugeordnet?;Schicht 1;Schicht 4;Schicht 5;Schicht 7;2;HTTP 408 wird hier als abgelaufene Sitzung in Schicht 5 eingeordnet.;
netzwerk-189;Netzwerk;OSI Szenarien;hard;Ein Browser fordert per GET eine Webseite an. Welche Schicht steht dabei im Vordergrund?;Schicht 3 Vermittlung;Schicht 5 Sitzung;Schicht 6 Darstellung;Schicht 7 Anwendung;3;GET ist eine HTTP-Anfrage und wird der Anwendungsschicht zugeordnet.;
netzwerk-190;Netzwerk;OSI Szenarien;hard;Ein WLAN-Signal ist so schwach, dass Bits fehlerhaft ankommen. Welche Schicht ist am ehesten betroffen?;Schicht 1 Bitübertragung;Schicht 4 Transport;Schicht 6 Darstellung;Schicht 7 Anwendung;0;Schwaches Funk- oder Kabelsignal ist ein physisches Problem der Bitübertragungsschicht.;
netzwerk-191;Netzwerk;OSI Szenarien;hard;Ein Router sucht den besten Weg zu einem Zielnetz. Welche Schicht ist gemeint?;Schicht 2;Schicht 3;Schicht 5;Schicht 7;1;Routing gehört zur Vermittlungsschicht 3.;
netzwerk-192;Netzwerk;OSI Szenarien;hard;Eine Datei wird vor dem Versand gezippt und verschlüsselt. Welche Schicht passt am besten?;Schicht 1;Schicht 4;Schicht 6;Schicht 7;2;Kompression und Verschlüsselung werden der Darstellungsschicht 6 zugeordnet.;
netzwerk-193;Netzwerk;OSI Szenarien;hard;TCP bestätigt die vollständige Ankunft von Paketen. Welche Schicht ist gemeint?;Schicht 2;Schicht 4;Schicht 5;Schicht 7;1;TCP gehört zur Transportschicht 4.;
netzwerk-194;Netzwerk;OSI Szenarien;hard;Ein Webserver ist erreichbar, antwortet aber mit 404 Not Found. Welche OSI-Schicht ist betroffen?;Schicht 3;Schicht 5;Schicht 6;Schicht 7;3;404 ist ein Anwendungsfehler: Die Verbindung funktioniert, aber die Ressource existiert nicht.;
netzwerk-195;Netzwerk;OSI Szenarien;hard;Ein Webserver-Skript stürzt ab und liefert 500 Internal Server Error. Welche Schicht ist betroffen?;Schicht 1;Schicht 4;Schicht 6;Schicht 7;3;500 Internal Server Error wird als Fehler der Anwendungsschicht eingeordnet.;
netzwerk-196;Netzwerk;OSI Szenarien;hard;Eine Kundin möchte E-Mails auf Handy, Tablet und Laptop synchron halten. Was empfiehlst du?;POP3;IMAP;FTP;PPTP;1;IMAP ist für synchronisierte Mailboxen auf mehreren Geräten geeignet.;
netzwerk-197;Netzwerk;OSI Szenarien;hard;Du möchtest ein Firmenlogo verschlüsselt auf einen Webserver übertragen. Welches Protokoll passt?;FTP;SFTP;POP3;DNS;1;SFTP ermöglicht verschlüsselte Dateiübertragung über SSH.;
netzwerk-198;Netzwerk;OSI Szenarien;hard;Ein PC soll herausfinden, welche IP-Adresse hinter daa.de steckt. Welcher Dienst ist zuständig?;SMTP;DNS;FTP;SIP;1;DNS löst Domainnamen in IP-Adressen auf.;
netzwerk-199;Netzwerk;OSI Szenarien;hard;Welche Abfolge beschreibt das Versenden einer E-Mail durch die OSI-Schichten korrekt?;SMTP → UTF-8/TLS → Sitzung → TCP → IP → MAC/Frames → Signale;DNS → FTP → POP3 → SIP → JPEG → MAC → Strom;TCP → SMTP → IP → HTTPS → WLAN → ASCII → DNS;MAC → IP → TCP → Sitzung → TLS → SMTP → Signale;0;Von oben nach unten folgen Anwendung/SMTP, Darstellung/UTF-8-TLS, Sitzung, Transport/TCP, Vermittlung/IP, Sicherung/MAC und Bitübertragung.;
netzwerk-200;Netzwerk;OSI Szenarien;hard;Was passiert laut OSI-Modell beim Empfangen einer Nachricht?;Die Daten durchlaufen die Schichten von 1 nach 7;Die Daten durchlaufen die Schichten von 7 nach 1;Nur Schicht 4 und 7 werden verwendet;Die Reihenfolge ist beliebig;0;Beim Empfangen werden die Daten von unten nach oben verarbeitet.;
netzwerk-201;Netzwerk;Protokolle;hard;Welche Zuordnung ist vollständig korrekt?;SMTP=Senden, IMAP=Synchronisieren/Abrufen, DNS=Namensauflösung, SFTP=verschlüsselte Dateiübertragung;SMTP=DNS, IMAP=Routing, DNS=Dateiübertragung, SFTP=E-Mail;SMTP=Kompression, IMAP=Verschlüsselung, DNS=VoIP, SFTP=Broadcast;SMTP=MAC, IMAP=TCP, DNS=JPEG, SFTP=ASCII;0;Die vier Protokolle/Dienste erfüllen genau diese Aufgaben.;
netzwerk-202;Netzwerk;Protokolle;hard;Welche Aussage ist falsch?;SMTP dient dem Senden von E-Mails;IMAP eignet sich für mehrere synchronisierte Geräte;DNS löst Namen in IP-Adressen auf;POP3 ist für Live-Synchronisation mehrerer Geräte optimiert;3;"IMAP unterstützt die Synchronisation über mehrere Geräte; POP3 ist dafür ungeeignet.";
netzwerk-203;Netzwerk;Protokolle;hard;Welche Aussage über HTTP und HTTPS ist korrekt?;"HTTP ist Klartext; HTTPS schützt die Übertragung durch TLS";HTTPS ist unverschlüsselt, HTTP verschlüsselt;HTTP dient nur E-Mail;HTTPS ersetzt DNS;0;HTTP wird als unverschlüsselt beschrieben, HTTPS nutzt Verschlüsselung.;
netzwerk-204;Netzwerk;Topologien;hard;Ein Unternehmen möchte einfache Fehlersuche und lokale Ausfälle einzelner PCs, akzeptiert aber einen zentralen kritischen Switch. Welche Topologie passt am besten?;Stern;Bus;Ring;Punkt-zu-Punkt;0;Diese Eigenschaften entsprechen der Sterntopologie.;
netzwerk-205;Netzwerk;Topologien;hard;Ein Netz soll trotz Ausfall einzelner Verbindungen alternative Wege bieten. Welche Topologie passt am besten?;Bus;Ring;Mesh;Punkt-zu-Punkt;2;Mesh bietet mehrere mögliche Wege und hohe Ausfallsicherheit.;
netzwerk-206;Netzwerk;Topologien;hard;Ein günstiges Alt-Netz verwendet ein gemeinsames Hauptkabel und Terminatoren an beiden Enden. Welche Topologie ist das?;Stern;Bus;Baum;Mesh;1;Gemeinsames Hauptkabel mit Terminatoren ist typisch für Bus.;
netzwerk-207;Netzwerk;Netzwerkarchitektur;hard;Welche Architektur passt zu einer kleinen Gruppe gleichberechtigter PCs, die direkt Ressourcen miteinander teilen, ohne zentralen Server?;Client-Server;Peer-to-Peer;WAN;Full Mesh zwingend;1;P2P verzichtet auf eine zentrale Serverrolle und ermöglicht direkte Ressourcenteilung.;
netzwerk-208;Netzwerk;Netzwerkarchitektur;hard;Ein zentraler Server stellt Dateien und Dienste bereit, mehrere Arbeitsplätze greifen darauf zu. Welche Architektur liegt vor?;Peer-to-Peer;Client-Server;Bus;PAN;1;Das ist das klassische Client-Server-Prinzip.;
netzwerk-209;Netzwerk;Anwendungsschicht;medium;Welche Aufgabe hat die Anwendungsschicht im OSI-Modell?;Sie stellt Netzwerkdienste für Anwendungen bereit;Sie überträgt elektrische Signale;Sie berechnet Routingtabellen;Sie verwaltet MAC-Adressen;0;Schicht 7 bildet die Schnittstelle zwischen Anwendungen und Netzwerkdiensten.;
netzwerk-210;Netzwerk;Anwendungsschicht;medium;Welche Aussage zur Anwendungsschicht ist richtig?;Chrome selbst ist die Anwendungsschicht;Die Schicht stellt Regeln und Netzwerkdienste für Programme bereit;Sie ist ausschließlich für Kabel zuständig;Sie vergibt IP-Adressen;1;Nicht die App selbst ist die Schicht, sondern die Netzwerkfunktionen und Regeln, die sie nutzt.;
netzwerk-211;Netzwerk;Anwendungsschicht;medium;Welches Protokoll gehört typischerweise zur Anwendungsschicht?;HTTP;Ethernet;IP;ARP;0;HTTP ist ein Anwendungsprotokoll.;
netzwerk-212;Netzwerk;Anwendungsschicht;medium;Ein Browser fordert eine Webseite mit GET an. Welche Schicht steht dabei im Vordergrund?;Schicht 2;Schicht 4;Schicht 6;Schicht 7;3;HTTP-GET gehört zur Anwendungsschicht.;
netzwerk-213;Netzwerk;Anwendungsschicht;medium;Was beschreibt Schicht 7 am besten?;WAS eine Anwendung über das Netzwerk anfordert oder sendet;WIE Bits elektrisch übertragen werden;WELCHE MAC-Adresse ein Switch lernt;WIE ein Kabel verlegt ist;0;Als Merkhilfe beschreibt Schicht 7, WAS gesendet wird.;
netzwerk-214;Netzwerk;Anwendungsschicht;hard;Ein Webserver liefert '404 Not Found', obwohl Netzwerk und Verschlüsselung funktionieren. Welche Schicht ist betroffen?;Schicht 3;Schicht 5;Schicht 6;Schicht 7;3;404 ist ein Fehler auf Anwendungsebene.;
netzwerk-215;Netzwerk;Anwendungsschicht;hard;Ein PHP-Skript stürzt ab und der Server antwortet mit 500 Internal Server Error. Welche Schicht passt?;Schicht 1;Schicht 4;Schicht 6;Schicht 7;3;Der Fehler liegt in der Anwendung bzw. im Webserver-Programm.;
netzwerk-216;Netzwerk;Anwendungsschicht;medium;Welche Kombination besteht nur aus typischen Protokollen/Diensten der Anwendungsschicht?;HTTP, SMTP, DNS;IP, ARP, Ethernet;TCP, UDP, IP;MAC, VLAN, CSMA/CD;0;HTTP, SMTP und DNS sind typische Dienste/Protokolle auf Anwendungsebene.;
netzwerk-217;Netzwerk;Anwendungsschicht;medium;Was passiert bei HTTP nach einer Client-Anfrage normalerweise?;Der Server sendet eine Response;Der Router vergibt eine neue MAC-Adresse;Der Client sendet automatisch SMTP;Der Switch führt DNS aus;0;HTTP folgt dem Request-Response-Prinzip.;
netzwerk-218;Netzwerk;Anwendungsschicht;hard;Welche Aussage ist FALSCH?;Schicht 7 stellt Netzwerkdienste für Software bereit;HTTP gehört zur Anwendungsschicht;404 kann auf Schicht 7 auftreten;Schicht 7 überträgt Bits als Funkwellen;3;Bits als Funkwellen gehören zur Bitübertragungsschicht 1.;
netzwerk-219;Netzwerk;Anwendungsschicht;medium;Welche Frage hilft beim Erkennen von Schicht 7?;Was wird gesendet?;Wie sieht das Datenformat aus?;Welches Kabel wird verwendet?;Welche MAC-Adresse ist lokal?;0;Für Schicht 7 hilft die Frage: WAS wird gesendet?;
netzwerk-220;Netzwerk;Protokolle;medium;Was ist ein Netzwerkprotokoll?;Eine vereinbarte Regel für Kommunikation zwischen Geräten;Ein physisches Netzwerkkabel;Eine Subnetzmaske;Ein Dateisystem;0;Protokolle definieren Regeln wie Reihenfolge, Format und Antworten.;
netzwerk-221;Netzwerk;Protokolle;medium;Welches Protokoll ist für das Senden von E-Mails zuständig?;SMTP;IMAP;DNS;SIP;0;SMTP dient dem Senden und Weiterleiten von E-Mails.;
netzwerk-222;Netzwerk;Protokolle;medium;Welches Protokoll ist für synchronisierten E-Mail-Abruf auf mehreren Geräten geeignet?;POP3;IMAP;FTP;HTTP;1;IMAP hält die Mailbox auf dem Server synchron.;
netzwerk-223;Netzwerk;Protokolle;medium;Welches Protokoll löst Domainnamen in IP-Adressen auf?;SFTP;SMTP;DNS;RPC;2;DNS führt die Namensauflösung durch.;
netzwerk-224;Netzwerk;Protokolle;medium;Welches Protokoll eignet sich für verschlüsselte Dateiübertragung?;FTP;SFTP;POP3;SIP;1;SFTP überträgt Dateien verschlüsselt über SSH.;
netzwerk-225;Netzwerk;Protokolle;medium;Welches Protokoll wird für den Aufbau und die Steuerung von VoIP-Sitzungen verwendet?;SIP;DNS;FTP;IMAP;0;SIP steuert Aufbau, Verwaltung und Ende von VoIP-Sitzungen.;
netzwerk-226;Netzwerk;Protokolle;hard;Welche Zuordnung ist korrekt?;SMTP = Senden, IMAP = Synchronisieren, DNS = Namensauflösung, SFTP = sichere Dateiübertragung;SMTP = Routing, IMAP = Verschlüsselung, DNS = E-Mail, SFTP = VoIP;SMTP = Namensauflösung, IMAP = Routing, DNS = Dateiübertragung, SFTP = Mailversand;SMTP = MAC, IMAP = IP, DNS = TCP, SFTP = UDP;0;Diese Zuordnung entspricht den üblichen Aufgaben der genannten Protokolle.;
netzwerk-227;Netzwerk;Protokolle;hard;Welche Aussage ist FALSCH?;FTP kann Dateien übertragen;SFTP verschlüsselt die Dateiübertragung;DNS dient der Namensauflösung;SMTP ist für den synchronen E-Mail-Abruf gedacht;3;SMTP dient dem Versand, nicht dem synchronen Abruf.;
netzwerk-228;Netzwerk;Protokolle;hard;Ein Nutzer öffnet Online-Banking mit Schloss-Symbol im Browser. Welche Kombination passt am besten?;HTTP ohne Verschlüsselung;HTTPS mit TLS;POP3 mit DNS;FTP mit SIP;1;HTTPS nutzt TLS zur verschlüsselten Übertragung.;
netzwerk-229;Netzwerk;Subnetting;medium;Was bedeutet Subnetting?;Ein großes Netz in kleinere Teilnetze aufteilen;Mehrere Domains zusammenführen;Eine IP-Adresse verschlüsseln;Alle Broadcasts zusammenlegen;0;Subnetting segmentiert ein größeres Netzwerk in kleinere Unternetze.;
netzwerk-230;Netzwerk;Subnetting;medium;Welcher Vorteil kann durch Subnetting entstehen?;Weniger Broadcast- und Datenverkehr pro Teilnetz;Mehr Kollisionen;Keine IP-Adressen mehr nötig;Alle Geräte sehen mehr fremden Verkehr;0;Kleinere Segmente können Verkehr und Datenstau reduzieren.;
netzwerk-231;Netzwerk;Subnetting;medium;Welchen Sicherheitsvorteil kann die Segmentierung eines Netzwerks bieten?;Netzbereiche lassen sich voneinander trennen;Jeder Host kann automatisch alles mitlesen;Passwörter werden automatisch verschlüsselt;Firewalls werden überflüssig;0;Segmentierung kann verhindern, dass Geräte fremden Datenverkehr einfach mitverfolgen.;
netzwerk-232;Netzwerk;Subnetting;medium;Welche Angabe beschreibt die Länge des Netzanteils einer IPv4-Adresse?;Prefix wie /24;MAC-Adresse;Portnummer;DNS-Name;0;Die Präfixlänge gibt die Zahl der Netzbits an.;
netzwerk-233;Netzwerk;Subnetting;medium;Welche Subnetzmaske gehört zu /24?;255.0.0.0;255.255.0.0;255.255.255.0;255.255.255.254;2;/24 entspricht 24 gesetzten Netzbits und damit 255.255.255.0.;
netzwerk-234;Netzwerk;Subnetting;hard;Im Netz 192.168.10.0/24: Welche Adresse ist die Broadcastadresse?;192.168.10.0;192.168.10.1;192.168.10.254;192.168.10.255;3;Bei diesem /24-Netz ist .255 die Broadcastadresse.;
netzwerk-235;Netzwerk;Subnetting;hard;Im Netz 192.168.10.0/24: Welche Adresse ist die Netzadresse?;192.168.10.0;192.168.10.1;192.168.10.128;192.168.10.255;0;Die Adresse mit allen Hostbits 0 ist die Netzadresse.;
netzwerk-236;Netzwerk;Subnetting;hard;Welche Aussage zu /24 ist richtig?;24 Bit gehören zum Netzanteil;24 Hosts sind maximal erlaubt;24 Bit gehören ausschließlich zum Hostanteil;Port 24 wird reserviert;0;Die Präfixlänge /24 bezeichnet 24 Netzbits.;
netzwerk-237;Netzwerk;Subnetting;hard;Warum teilt man große Netze häufig in kleinere Subnetze?;Um Struktur, Performance und Trennung zu verbessern;Um DNS abzuschaffen;Um MAC-Adressen zu ersetzen;Damit alle Hosts dieselbe Broadcastadresse weltweit verwenden;0;Subnetting verbessert Strukturierung, reduziert unnötigen Verkehr und ermöglicht Trennung.;
netzwerk-238;Netzwerk;CSMA;medium;Wofür steht CA in CSMA/CA?;Collision Avoidance;Connection Address;Cable Access;Client Assignment;0;CA steht für Collision Avoidance.;
netzwerk-239;Netzwerk;CSMA;medium;Wofür steht CD in CSMA/CD?;Collision Detection;Client Discovery;Cable Distribution;Connection Delay;0;CD steht für Collision Detection.;
netzwerk-240;Netzwerk;CSMA;medium;Was macht CSMA/CA vor dem Senden?;Es prüft, ob das Medium frei ist;Es ändert die IP-Adresse;Es verschlüsselt das Paket;Es setzt den DNS-Cache zurück;0;CSMA/CA versucht eine Kollision vorab zu vermeiden.;
netzwerk-241;Netzwerk;CSMA;medium;Was macht CSMA/CD bei einer erkannten Kollision?;Es stoppt die Übertragung;Es vergibt eine neue MAC-Adresse;Es wechselt zu DNS;Es aktiviert IMAP;0;CSMA/CD erkennt eine Kollision während des Sendens und bricht ab.;
netzwerk-242;Netzwerk;CSMA;medium;Welches Zugriffsverfahren wird WLAN zugeordnet?;CSMA/CA;CSMA/CD;POP3;ARP;0;WLAN verwendet Collision Avoidance, also CSMA/CA.;
netzwerk-243;Netzwerk;CSMA;medium;Welches Zugriffsverfahren wird klassisch kabelgebundenem Ethernet zugeordnet?;CSMA/CA;CSMA/CD;SIP;DNS;1;Klassisches kabelgebundenes Ethernet verwendet Collision Detection, also CSMA/CD.;
netzwerk-244;Netzwerk;CSMA;hard;Warum ist 'erst lauschen, dann senden' typisch für CSMA/CA?;Weil Kollisionen möglichst vor dem Senden vermieden werden sollen;Weil IP-Adressen überprüft werden;Weil DNS langsamer ist;Weil jedes Paket verschlüsselt werden muss;0;Collision Avoidance versucht Konflikte vorab zu vermeiden.;
netzwerk-245;Netzwerk;CSMA;hard;Welche Aussage beschreibt den Unterschied am besten?;CA versucht Kollisionen zu vermeiden, CD erkennt sie während der Übertragung;CA arbeitet nur mit E-Mail, CD nur mit Webseiten;CA vergibt IPs, CD vergibt MACs;Beide sind identisch;0;Das ist der zentrale Unterschied zwischen Avoidance und Detection.;
netzwerk-246;Netzwerk;FTP-SFTP;medium;Wofür steht FTP?;File Transfer Protocol;Fast Transport Port;File Tunnel Protection;Frame Transfer Process;0;FTP steht für File Transfer Protocol.;
netzwerk-247;Netzwerk;FTP-SFTP;medium;Welche Aufgabe erfüllt FTP?;Dateien zwischen Client und Server übertragen;Domains auflösen;E-Mails synchronisieren;VoIP-Sitzungen starten;0;FTP dient dem Upload und Download von Dateien.;
netzwerk-248;Netzwerk;FTP-SFTP;medium;Was ist das zentrale Sicherheitsproblem von normalem FTP?;Daten und Passwörter können unverschlüsselt übertragen werden;Es kann keine Ordner übertragen;Es funktioniert nur auf einem PC;Es hat keine Serverunterstützung;0;Normales FTP überträgt Informationen typischerweise unverschlüsselt.;
netzwerk-249;Netzwerk;FTP-SFTP;medium;Wofür steht SFTP?;SSH File Transfer Protocol;Secure File Text Process;Simple FTP Tunnel Protocol;System File Transfer Port;0;SFTP steht für SSH File Transfer Protocol.;
netzwerk-250;Netzwerk;FTP-SFTP;medium;Was macht SFTP sicherer als klassisches FTP?;Es nutzt einen verschlüsselten SSH-Tunnel;Es verwendet ausschließlich Broadcasts;Es ersetzt IP-Adressen;Es nutzt POP3;0;SFTP schützt die Übertragung durch SSH-Verschlüsselung.;
netzwerk-251;Netzwerk;FTP-SFTP;hard;Du lädst Firmen-Dokumente über ein öffentliches WLAN auf einen Server. Welche Variante ist sinnvoller?;FTP;SFTP;POP3;HTTP ohne TLS;1;SFTP ist für verschlüsselte Dateiübertragung geeignet.;
netzwerk-252;Netzwerk;FTP-SFTP;hard;Welche Aussage ist korrekt?;FTP und SFTP sind identisch verschlüsselt;FTP ist typischerweise Klartext, SFTP verschlüsselt;SFTP ist ein Mailprotokoll;FTP ist ein DNS-Dienst;1;Der wesentliche Sicherheitsunterschied liegt in der verschlüsselten Übertragung durch SFTP.;
netzwerk-254;Netzwerk;Netzwerkarten;medium;Ein Smartphone verbindet sich per Bluetooth mit einer Smartwatch. Welche Netzwerkkategorie passt am besten?;PAN;LAN;MAN;WAN;0;PAN umfasst Geräte in unmittelbarer persönlicher Umgebung.;
netzwerk-255;Netzwerk;Netzwerkarten;medium;Ein Bürogebäude mit PCs und Druckern bildet typischerweise welches Netz?;PAN;LAN;MAN;GAN;1;Ein Gebäude gehört typischerweise zu einem LAN.;
netzwerk-256;Netzwerk;Netzwerkarten;medium;Ein Netz verbindet mehrere Standorte innerhalb einer Stadt. Welche Kategorie passt?;PAN;LAN;MAN;GAN;2;MAN deckt eine Stadt oder Region ab.;
netzwerk-257;Netzwerk;Netzwerkarten;medium;Mehrere Firmenstandorte in unterschiedlichen Bundesländern werden verbunden. Welche Kategorie passt am besten?;PAN;LAN;WAN;Bluetooth;2;WAN verbindet große geografische Entfernungen.;
netzwerk-258;Netzwerk;Netzwerkarten;medium;Welche Reihenfolge geht grob von kleiner zu größer?;PAN → LAN → MAN → WAN → GAN;GAN → WAN → MAN → LAN → PAN;LAN → PAN → GAN → MAN → WAN;PAN → WAN → LAN → GAN → MAN;0;Diese Reihenfolge folgt der typischen geografischen Reichweite.;
netzwerk-259;Netzwerk;Netzwerkarten;hard;Welcher Unterschied zwischen LAN und MAN ist am treffendsten?;LAN ist lokal begrenzt, MAN erstreckt sich über Stadt/Region;LAN ist immer drahtlos, MAN immer kabelgebunden;LAN hat keine IP-Adressen;MAN benötigt keine Router;0;Der wesentliche Unterschied ist die räumliche Ausdehnung.;
netzwerk-260;Netzwerk;Netzwerkarten;hard;Welche Aussage ist FALSCH?;PAN umfasst die direkte persönliche Umgebung;LAN kann ein Firmengelände abdecken;MAN kann eine Stadt verbinden;WAN ist kleiner als PAN;3;WAN deckt wesentlich größere Entfernungen als PAN ab.;
netzwerk-261;Netzwerk;DNS;medium;Wofür steht DNS?;Domain Name System;Data Network Session;Digital Naming Service Protocol;Domain Node Switch;0;DNS steht für Domain Name System.;
netzwerk-262;Netzwerk;DNS;medium;Was liefert DNS typischerweise zu 'www.beispiel.de'?;Eine passende IP-Adresse;Eine MAC-Adresse des lokalen Switches;Ein Dateiformat;Eine Portfreigabe;0;DNS übersetzt Namen in IP-Adressen.;
netzwerk-263;Netzwerk;DNS;medium;Warum ist DNS für Nutzer praktisch?;Menschen können sich Namen leichter merken als IP-Adressen;Es verschlüsselt jedes Passwort;Es ersetzt Router;Es verhindert jede Kollision;0;DNS erlaubt die Nutzung lesbarer Namen statt schwer merkbarer Zahlen.;
netzwerk-264;Netzwerk;DNS;hard;Was macht 'nslookup www.google.de'?;Fragt DNS-Informationen bzw. die IP zum Namen ab;Löscht die Netzwerkkarte;Startet einen FTP-Upload;Zeigt nur MAC-Adressen;0;nslookup wird zur DNS-/Namensauflösungsanalyse verwendet.;
netzwerk-265;Netzwerk;DNS;hard;Was zeigt 'tracert' primär?;Die Zwischenstationen/Hops zum Ziel;Die IMAP-Mailbox;Die CPU-Auslastung;Die Subnetzmaske eines fremden Servers automatisch;0;tracert zeigt den Weg über mehrere Stationen zum Ziel.;
netzwerk-266;Netzwerk;DNS;hard;Welche Aussage ist FALSCH?;DNS hilft bei der Namensauflösung;DNS verwendet standardmäßig Port 53;DNS sagt dem Webserver direkt, welche Datei er ausliefern soll;nslookup kann DNS-Antworten prüfen;2;"DNS findet Adressen; es steuert nicht die Webanwendung.";
netzwerk-267;Netzwerk;E-Mail-Protokolle;medium;Welches Protokoll würdest du zum Versenden einer E-Mail verwenden?;SMTP;IMAP;POP3;DNS;0;SMTP dient dem Versand.;
netzwerk-268;Netzwerk;E-Mail-Protokolle;medium;Welches Protokoll lässt E-Mails auf dem Server und synchronisiert mehrere Geräte?;SMTP;IMAP;POP3;FTP;1;IMAP hält den Zustand der Mailbox serverseitig synchron.;
netzwerk-269;Netzwerk;E-Mail-Protokolle;medium;Welches Protokoll ist mit lokalem E-Mail-Abruf und möglichem Löschen vom Server verbunden?;SMTP;IMAP;POP3;HTTPS;2;POP3 lädt E-Mails typischerweise auf das Gerät.;
netzwerk-270;Netzwerk;E-Mail-Protokolle;hard;"Du liest eine Mail auf dem Handy; am Laptop ist sie sofort ebenfalls als gelesen markiert. Warum?";Weil IMAP synchronisiert;Weil SMTP synchronisiert;Weil POP3 broadcastet;Weil DNS den Status speichert;0;IMAP synchronisiert Änderungen über mehrere Geräte.;
